0.0	0.00038933161640354277
5e-06	0.0005282848455596543
1e-05	0.0007818933730931214
1.4999999999999999e-05	0.0005699155474671337
2e-05	9.511355456311999e-05
2.5e-05	0.0003954357458308627
2.9999999999999997e-05	0.0005792119462698378
3.5000000000000004e-05	0.0008317547166978202
4e-05	0.0006093529608895389
4.4999999999999996e-05	0.00038357264930702497
5e-05	0.0005277828903925656
5.5e-05	0.000248104009686083
5.9999999999999995e-05	0.0005362725331043442
6.500000000000001e-05	0.0005795577207168176
7.000000000000001e-05	0.000962961459167453
7.5e-05	0.0002982230523552901
8e-05	0.0009265106737530051
8.5e-05	9.911218919778419e-06
8.999999999999999e-05	0.00013682289946994076
9.5e-05	0.00037605425100595155
0.0001	0.0004431391933945218
0.00010499999999999999	0.0006847790872206833
0.00011	0.0009636536396324971
0.000115	0.0005870162645164259
0.00011999999999999999	0.00041312766170290114
0.000125	0.0008126914097018801
0.00013000000000000002	0.000911121993997479
0.000135	0.00050505156124547
0.00014000000000000001	0.00024004111819035488
0.000145	0.0003155184194588545
0.00015	0.0004181420392537212
0.000155	8.007550389547558e-05
0.00016	0.0009781919747274223
0.000165	0.00015556334703064424
0.00017	0.00011626255213936576
0.00017500000000000003	0.00013434695321017242
0.00017999999999999998	0.00013219038048221642
0.000185	0.0007468458062220541
0.00019	3.789763256697487e-05
0.000195	0.0008326207458745693
0.0002	0.0004774895415006035
0.00020500000000000002	0.0008748767647414407
0.00020999999999999998	0.0007300058614888366
0.000215	0.0008110831454817285
0.00022	0.0005012308284817375
0.000225	0.0005103291503954792
0.00023	0.0004037617327463886
0.00023500000000000002	0.000165561079118399
0.00023999999999999998	0.000866605812076503
0.000245	0.0006176734428257381
0.00025	0.0009855379833812847
0.000255	0.00012002364131007537
0.00026000000000000003	5.5091957147435865e-05
0.000265	0.0006152453057530843
0.00027	0.00030230962760898107
0.000275	0.00020387897129094955
0.00028000000000000003	0.0002651566124944872
0.00028500000000000004	0.0003147217819887429
0.00029	0.0005953668504707185
